sentence_id,company,year,report_type,sentence_text,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_notes
S0582,tata,2023,BRSR,"116 116th Year Integrated Report & Annual Accounts 2022-23 Harnessing renewable energy at Tata Steel Kalinganagar steel plant at Ludhiana, Punjab at an Europe Long-term (2031 – 2045) investment of ₹2,600 crore.",V,0.5324,S,0.253,target_year=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.20[long-term],,
S0590,tata,2023,BRSR,Tata Steel is reduction of over 2 million tonnes of its Jamshedpur Works in April 2023 undertaking detailed engagement with CO emissions per annum.,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0593,tata,2023,BRSR,The fuel consumption and CO emissions 2 blast furnaces with a steelmaking Company plans to set up modular EAF upon use of greener fuels in the blast capacity of 7 MnTPA.,V,0.5487,S,0.417,target_year=0.00[NONE]; specific_tech=1.00[blast furnace|eaf]; verb_strength=0.15[plans to],,
S0594,tata,2023,BRSR,"made a public commitment to reduce 117 116th Year Integrated Report & Annual Accounts 2022-23 Climate Change Report its CO emissions by 5 Megatons by EMW Stahl Service, Arania, Permastore 2030 and to be fully climate-neutral and Hardt Hyperloop have reached by 2045 via an accelerated transition agreements to source this steel.",V,0.5122,S,0.267,vague_adj_ratio=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.10[NONE],,
S0596,tata,2023,BRSR,"As the of improvements at its blast furnaces in Tata Steel has also undertaken a technology selection, the project Port Talbot will reduce the site’s carbon detailed and systematic assessment of economics and discussions with the footprint by about 1,60,000 tonnes of Physical and Transition risks in a Climate Government of Netherlands is finalised, CO a year.",S,0.5044,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[blast furnace|port talbot],,
S0630,tata,2023,BRSR,"It global average and does not include publication of the final methodology, has developed sector-leading expertise actual emission factor based on the expected in Q2 of FY2023-24.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0636,tata,2023,BRSR,"Tata Steel has reporting of Scope 3 emissions been recognised by its peers for its − Total emission, Scope 1, 2 and against a longer list of 15 different excellence in LCA, receiving prestigious 3, as per the Greenhouse Gas categories.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0640,tata,2023,BRSR,"Target secured a rating of A-, placing it very Recognising the likely changes in Net Zero by 2045 close to the top within steel sector reporting methodologies in future, listings.",S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,
S0641,tata,2023,BRSR,Tata Steel has started reporting its Tata Steel’s performance on its emission as per the GHG Protocol F. Disclosure key performance indicators has from FY2021-22 onwards.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0642,tata,2023,BRSR,"emission intensity as per the WSA worldsteel (the World Steel Association) 121 116th Year Integrated Report & Annual Accounts 2022-23 Environmental Social Governance (ESG) Factsheet FY2022-23 Tata Steel Limited (Standalone), Tata Steel Long Products Limited, Tata Steel Nederland BV, Tata Steel UK Limited and Tata Steel (Thailand) PCL account for ~ 90% of our global group turnover.",V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0644,tata,2023,BRSR,Tata Steel Limited (Standalone)@ Scope 1 Million tonnes 31.7 31.1 29.4 46.2 46.3 Scope 2 Million tonnes 1.2 1.1 1.0 1.7 1.7 Scope 3 Million tonnes,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0645,tata,2023,BRSR,-1.8 -2.0 -3.2 -3.0# Scope 1 +2 + 3 Million tonnes 31.0 30.4 28.3 44.7 45.0 CO2 emissions intensity tCO /tcs 2.35 2.31 2.32 2.43 2.38# Tata Steel Long Products Limited (including NINL)@ Scope 1 Million tonnes - 3.0 3.1 3.2 4.1,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0646,tata,2023,BRSR,Scope 2 Million tonnes - 0.0 0.0 0.0 0.1 Scope 3 (Gamharia) Million tonnes - - - - -0.3# Scope 3 (Gamharia & NINL),V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 2|scope 3],,
S0650,tata,2023,BRSR,Scope 1 Million tonnes 6.4 7.1 6.5 6.9 5.7 Scope 2 Million tonnes 0.4 0.4 0.3 0.4 0.2,V,0.5174,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
S0651,tata,2023,BRSR,Scope 3 Million tonnes 0.5 0.5 0.5 0.4 0.1# Scope 1 +2 + 3 Million tonnes 7.4 8.0 7.3 7.7 6.0 CO emissions intensity tCO/tcs 2.21 2.22 2.14 2.16 2.05# Tata Steel Nederland BV@ Scope 1 Million tonnes 12.5 11.8 10.9 11.6 10.9,V,0.5174,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
S0652,tata,2023,BRSR,-0.3 Scope 3 Million tonnes 0.1 0.2 0.2 0.3 0.3# Scope 1 +2 + 3 Million tonnes 12.4 11.9 11.0 11.7 10.9 CO emissions intensity tCO/tcs 1.77 1.76 1.78 1.78 1.78# Tata Steel (Thailand) PCL@ Scope 1 Million tonnes 0.2 0.2 0.2 0.2 0.2 Scope 2 Million tonnes 0.4 0.4 0.4 0.5 0.4 Scope 3 Million tonnes 0.1 0.1 0.1 0.1 0.1,V,0.5174,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
S0653,tata,2023,BRSR,"Scope 1 +2 + 3 Million tonnes 0.7 0.7 0.7 0.8 0.7 CO2 emissions intensity tCO2/tcs 0.64 0.67 0.64 0.61 0.59 Tata Steel Consolidated (with slag credit) tCO2/tcs - - 2.20 2.19 2.21 GHG emissions (based on GHG protocol, in Million tCO2e) Tata Steel Limited (Standalone) Absolute emissions - Million tonnes - - - - 47.1# Scope 1 for steel making sites Absolute emissions -Scope 1 for all sites Million tonnes - - 32.5 49.2 49.6",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[tco2|tco2e|scope 1],,
S0654,tata,2023,BRSR,Absolute emissions - Million tonnes - - - - 4.63# Scope 2 for steel making sites Absolute emissions - Scope 2 for all sites Million tonnes - - 3.9 5.4 5.6 Absolute emissions - Scope 3 Million tonnes - - 5.2 5.9 5.7 Total absolute emissions Million tonnes - - 41.5 60.5 61.0 (Scope 1 +2 + 3) for all sites Tata Steel Long Products Limited including NINL Absolute emissions - Million tonnes - - - - 3.18# Scope 1 for steel making sites Absolute emissions -Scope 1 for all sites Million tonnes - - 3.9 4.1 4.9(1) # KPIs assured by Price Waterhouse & Co.,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0655,tata,2023,BRSR,Chartered Accountants LLP Tata Steel Nederland BV Absolute emissions - Million tonnes - - - - 10.93# Scope 1 for steel making sites* Absolute emissions -Scope 1 for all sites Million tonnes - - - 11.7 11.2 Absolute emissions - Million tonnes - - - - 0.0# Scope 2 for steel making sites Absolute emissions - Scope 2 for all sites Million tonnes - - - 0.80 0.60 Absolute emissions - Scope 3 Million tonnes - - - 5.0 3.8 Total absolute emissions Million tonnes - - - 17.4 15.6 (Scope 1 +2 + 3) for all sites Tata Steel (Thailand) PCL Absolute emissions - Scope 1 Million tonnes - - 0.2 0.2 0.2 Absolute emissions - Scope 2 Million tonnes - - 0.4 0.5 0.5 Absolute emissions - Scope 3 Million tonnes - - 0.2 0.2 0.2 Total absolute emissions (Scope 1 +2 + 3) Million tonnes - - 0.8 0.9 0.8 Tata Steel Consolidated (including other entities),V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0656,tata,2023,BRSR,Absolute emissions - Scope 1 Million tonnes - - 66.0 75.7 75.5 Absolute emissions - Scope 2 Million tonnes - - 4.8 5.0 5.2 Absolute emissions - Scope 3 Million tonnes - - 12.6 13.5 13.1 Total absolute emissions (Scope 1 +2 + 3) Million tonnes - - 83.4 94.2 93.8 Total absolute emissions tCOe/Million ₹ - - 45.2 33.1 33.2 (Scope 1 +2) per unit revenue - worldsteel methodology allows credits due to export of various co-products / by-products (incl.,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0657,tata,2023,BRSR,TSUK numbers for FY2022-23 aligned with parent company to include slag credit in the CO2 intensity calculations.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0659,tata,2023,BRSR,Scope 1.1 emissions under worldsteel scope considered direct emissions under Scope 1 for steelmaking sites - Scope 2 emissions are location based for all entities - Uncertainty of total emissions < 3% - Entity-wise data represents absolute gross emissions independent of equity held by Tata Steel.,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2],,
S0660,tata,2023,BRSR,Consolidated emissions of Tata Steel has been arrived at by using equity based approach - FY2021-22 numbers are updated post verification in July 2022 * Calculated based only on CO2 emissions factor.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0673,tata,2023,BRSR,"Thousand - - 1,057 851 1,050 Solid waste utilisation (Gamharia) % - - - - 92.6# Solid waste utilisation (Gamharia & Joda) % - - 111.65 83.2 92.2 # KPIs assured by Price Waterhouse & Co.",V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0674,tata,2023,BRSR,Chartered Accountants LLP 125 116th Year Integrated Report & Annual Accounts 2022-23 Environmental Social Governance (ESG) Factsheet FY2022-23 Tata Steel UK Limited@ (CY)2 Solid waste generated Thousand - 231 186 111 3146 Solid waste utilised Thousand - 221 113 85 3086 Solid waste sent to landfill / incineration Thousand - 4 4 7 6 Solid waste utilisation % - 95.9 60.5 76.1 98.0# 5Some waste from previous year has been utilised.,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0675,tata,2023,BRSR,"% 74.1 78.3 79.1 74.7 71.6# Tata Steel (Thailand) PCL Solid waste generated Thousand 211 201 222 266 254 Solid waste utilised Thousand 210 200 221 265 254 Solid waste sent to landfill / incineration Thousand 0.70 0.36 0.46 0.69 0.4 Solid waste utilisation % 99.7 99.8 99.8 99.7 99.8 Energy Intensity Tata Steel Limited (Standalone)@ Energy consumption GJ - - - - 44,43,89,343# Energy Intensity GJ/tcs 24.35 24.17 24.11 23.62 23.43# Tata Steel Long Products Limited@",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0679,tata,2023,BRSR,These contribute over 98% of Tata Steel’s consolidated revenues 99% of Tata Steel's Consolidated emission footprint.,V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0683,tata,2023,BRSR,Tata Steel has committed to a deca target of Net Zero by 2045 and transition Iron to low carbon steelmaking is critical for bed the long-term success of the Company.,V,0.5389,S,0.587,target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE]; verb_strength=0.15[committed to],,
S0684,tata,2023,BRSR,Approach to adapt or mitigate a Steel has set an ambitious target to be Net Zero emissions by 2045.,V,0.5122,S,0.267,vague_adj_ratio=0.00[NONE]; specific_tech=0.00[NONE]; verb_strength=0.10[NONE],,
S0686,tata,2023,BRSR,"d methane) in blast furnaces, carbon capture & usage, increased ap usage in existing operations and scrap-based steelmaking.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0688,tata,2023,BRSR,Tata Steel has adopted a target to be Net Zero emissions by 2045 and increased (b) Ta usage of scrap in its steelmaking process a p is one of its strategies to become a green Re steel producer.,V,0.5393,S,0.417,specific_tech=0.00[NONE]; verb_strength=0.10[NONE]; vague_adj_ratio=0.25[green],,
S0700,tata,2023,BRSR,"multaneously, to reduce its dependence on fossil fuel, Tata Steel is entering into agreement with Tata Power Renewable Energy Limited to set up c.950 MW solar & wind hybrid renewable power capacity under captive arrangement.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0706,tata,2023,BRSR,"153 116th Year Integrated Rep Tata Steel’s Initiatives Tata Steel is one of the few companies to measure end to end Scope 3 emissions for all modes of transportation, giving it an equal focus as Scope 1 & 2 emissions.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0708,tata,2023,BRSR,Tata Steel has launched the Zero Carbon Logistics programme in Europe which aims to reduce our CO footprint caused by the transport of our product to the customer by 30% by 2030.,V,0.5473,S,0.283,specific_tech=0.00[NONE]; vague_adj_ratio=0.25[aims]; quantifier_count=0.67[30%|by 2030],,
S0713,tata,2024,BRSR,"In view of the mergers during FY2023-24, the repor comparability of FY2023-24 figures to that of FY2022- 117th Year Integrated Report & Annual Accounts 2023-24 the performance of Tata Steel Limited and its 12 key subsidiary a Steel Limited (TSL) a Steel Downstream Products Limited (TSDPL) a Steel Utilities and Infrastructure Services Limited (TSUISL) e Indian Steel & Wire Products Limited (ISWP) gul Energy Limited (AEL) ubaneshwar Power Private Limited (BPPL) elachal Ispat Nigam Limited (NINL) a Steel Support Services Limited (TSSSL) a Steel Technical Services Limited (TSTSL) a Steel Nederland BV (TSN) a Steel UK Limited (TSUK) a Steel (Thailand) PLC (TSTH) a Steel Minerals Canada Limited (TSMC) materiality and constitute 98% of the Tata Steel’s consolidated 00% of Tata Steel Group’s emission footprint.",V,0.5042,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[98%|00%|fy2023|fy2022]; target_year=0.00[NONE],,
S0717,tata,2024,BRSR,"f the BRSR Core indicators on a standalone basis for FY2023-24. re indicators on a consolidated basis for the select entities as ndertaken the assurance on a standalone basis unless otherwise SG) indicators, which are part of the ESG factsheet published in & select indicators of ESG factsheet and Limited Assurance W & Co CA LLP are annexed to Tata Steel’s Integrated Report for eel.com/investors/integrated-reportannual-report/ es, Tata Steel UK Limited and Tata Steel Nederland BV, are in the ansition to low carbon steelmaking.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0723,tata,2024,BRSR,"The Net Zero by 2045, Tata Steel has increased the scrap usage in its steelmaking process.",S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,
S0747,tata,2024,BRSR,"ach to adapt or mitigate ta Steel is one of the few companies to measure end-to-end Scope 3 emissions r all modes of transportation, giving it an equal importance as Scope 1 and emissions.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0751,tata,2024,BRSR,"Optimum Voyage, used for information and optimisation of the most fuel-efficient route for shipping logistics, has resulted in savings of approximately 5% in CO emissions.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0752,tata,2024,BRSR,"Tata Steel Nederland is working to replace road transport with more carbon-efficient rail transport, reducing over 5,000 trucks per year.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0758,tata,2024,BRSR,"y benchmark in Corporate Citizenship, Tata Steel has adopted ESG s for the organisation: n intensity of 0.43 kg per tonne of crude steel in India specific dust emission intensity in India n 80% of the finished products will be covered under Life Cycle Assessment mance of 100% of products in India onsumption of 2.38 cubic metres per tonne of crude steel across all onsumption of <1.5 cubic metres per tonne of crude steel across all sites in diversity Management Plans across India, the UK, and the Netherlands ns (NbS) leader in India by 2030 117th Year Integrated Report & Annual Accounts 2023-24 Statutory Reports 6. Circular Economy a. 2025:",S,0.5312,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[80%|100%|by 2030]; specific_tech=0.00[NONE],,
S0767,tata,2025,BRSR,Tata Steel's new 3.2 MTPA EAF-based steelmaking unit in the UK and emission reduction initiatives in the Netherlands position the Company to capitalise on this trend.,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0768,tata,2025,BRSR,"To prepare for a rise in demand for low-emission steel in India in the medium to long run, Tata Steel is building a 0.75 MTPA scrap-based electric arc furnace in Ludhiana and exploring technologies to decarbonise its value chain.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0780,tata,2025,BRSR,"Material topics are further linked to the requirements of GRI, SASB, World Steel Association (WSA), Business Responsibility and Sustainability 11 NGOs Reporting (BRSR), and World Economic 118th Year | Integrated Report & Annual Accounts 2024-25 High priority materiality issues on a consolidated basis Impact Materiality Greenhouse Gas Emissions and Occupational 1 7 11 Supply Chain Sustainability Climate Change Management Health and Safety Circular Economy/ Employee Well-being 2 8 12 Corporate Governance Recycling of By-products and Development Water Consumption Community Support and Business Ethics, Integrity and Effluent Discharge Building Thriving and Transparency Energy Efficiency/ 4 14 Stakeholder Engagement Energy Management R&D Technology, Product and Air Pollution/Air 10 Quality Management Financial Manufactured Intellectual Human Social and Relationship Natural Capital",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0784,tata,2025,BRSR,"As of March 31, low-emission steelmaking, securing recommended, reinforcing Tata Steel 2025, the Company’s Net Debt stood planning permissions for beginning Board's confidence in the Company’s at ₹82,579 crore, with Net Debt to construction of the EAF project from performance and strategy.",V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0785,tata,2025,BRSR,"118th Year | Integrated Report & Annual Accounts 2024-25 For FY2025-26, Tata Steel plans a support for decarbonisation and Financial management capital expenditure of ~₹15,000 crore, environmental initiatives.",V,0.5042,S,0.0,"vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[crore|fy2025|,000]; target_year=0.00[NONE]",,
S0788,tata,2025,BRSR,"Being the largest increased the steelmaking capacity Its development roadmap focuses steel producer in the UK, Tata Steel UK of the plant from 3 MTPA to 8 MTPA, on achieving benchmark emissions, produces high quality differentiated thereby expanding its portfolio in flat increasing renewable energy strip steel products for the products and value-added segments.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0790,tata,2025,BRSR,"The Company targets emission reduction impacting local crude steel production capacity Tata Steel is setting up a 0.75 communities and increasing scrap in India to 40 MTPA, through a MTPA scrap-based EAF facility in steel usage to enhance circularity.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0792,tata,2025,BRSR,"commissioning of Blast Furnace #2 in Talbot, expected to reduce direct Simultaneously, 21 million tonnes September 2024, and a third furnace at CO₂ emissions by 50 MT over the of finished goods, encompassing the Hot Strip Mill (HSM) in December next decade.",V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0802,tata,2025,BRSR,"Pursuing benchmark productivity India operations Tata Steel Nederland Tata Steel UK In India, to realise the economies of To make its Netherlands In the UK, our human capital scale with the growing capacity, Tata operations more competitive and strategy includes managing large Steel imparted training to over 3,500 efficient, Tata Steel has undertaken scale workforce transition due to the employees in critical areas such as a comprehensive transformation planned shutdown of blast furnaces at Generative AI (Artificial Intelligence), programme built on a multi- Port Talbot, with emphasis on 1,800+ Hydrogen Safety, and Carbon pronged approach of maximising voluntary retirements, redeployment, Capture.",V,0.5018,S,0.167,target_year=0.00[NONE]; specific_tech=1.00[blast furnace|port talbot]; vague_adj_ratio=0.06[comprehensive],,
S0812,tata,2025,BRSR,"118th Year | Integrated Report & Annual Accounts 2024-25 Water Harvesting Park, Noamundi Steelmaking hinges on iron ore, captive mines (Noamundi, Katamati, middlings, tailings, and rejects are coke, and flux as its key raw materials, Joda East, Khondbond, Vijaya II, and repurposed for power generation, with ~60% of its costs incurred till the Koida) and has mining expansion with water recycling ensuring hot metal stage, 70% of which is from plans at Gandhalpada and Kalamang. efficiency.",V,0.5259,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0813,tata,2025,BRSR,"The Company continues to optimise water use through reduction, recovery, recycling, and reuse of treated wastewater across Treated effluents are reused for applications such as coke quenching, slag granulation, sinter/pellet mixing, gas cleaning, horticulture, and dust JN Tata Park, West Bokaro Key initiatives in FY2024-25 Air is crucial for steelmaking – Jamshedpur: Increased processes.",V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0817,tata,2025,BRSR,Tata Steel is FY2018-19 – Meramandali: Replacing conscious of its impact and employs freshwater with treated water advanced air pollution control – Gamharia: 0.981 kg/tcs in the Raw Material Handling technologies and energy-efficient 65% reduction since acquisition in System operations to maintain a healthy FY2019-20 ambient air quality in its communities.,V,0.5042,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[65%|fy2018|fy2019]; target_year=0.00[NONE],,
S0821,tata,2025,BRSR,"In October 2024, an 8-metre Discharge approach, treating and high, 1,000-metre windbreaker reusing all wastewater.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0824,tata,2025,BRSR,"Scrap for steelmaking Solid waste management Biodiversity management By increasing the use of available Aiming for a 100% utilisation of To ensure natural ecosystem health, scrap in the steelmaking process, by-products and zero waste to landfill, Tata Steel has developed Biodiversity Tata Steel reduces the need to extract the Company manages ~18 million Management Plans (BMPs) for raw materials to produce steel.",V,0.5409,S,0.193,target_year=0.00[NONE]; specific_tech=0.00[NONE]; vague_adj_ratio=0.10[ensure],,
S0825,tata,2025,BRSR,"Tata Steel Nederland Steel Nederland aims to raise its Facilities in Jamshedpur, Kalinganagar, implements BMPs using ecological scrap steel usage in its traditional Meramandali, and Gamharia have assessments and biodiversity manufacturing process, from 17% to consistently achieved 100% solid waste sensitivity maps.",V,0.5390,S,0.208,target_year=0.00[NONE]; specific_tech=1.00[jamshedpur|kalinganagar]; vague_adj_ratio=0.12[aims],,
S0837,tata,2025,BRSR,The UK The Netherlands Tata Steel has adopted Tata Steel UK is building a 3.2 MTPA Tata Steel Nederland (TSN) is low-emission steelmaking practices EAF-based steelmaking facility to continuously working with the Dutch such as EAF-based steelmaking and reduce its direct emissions by ~90%.,V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0846,tata,2025,BRSR,"We assessed our operations' impacts on nature at The installation and Completely replacing fossil- various levels, identifying key risks and commissioning of a modular based grid power with renewable opportunities and prioritising essential scrap-based EAF plant in energy sources ecosystem services.",V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,
S0848,tata,2025,BRSR,"Incorporating higher scrap in Enhancing gas injection into blast basic oxygen furnace (BOF) furnaces to significantly reduce coal and coke consumption Reducing coal usage by switching to biochar and Ensuring the sustainable production, storage, and utilisation of green hydrogen Collaborating with academic institutions and original Expanding pilot projects for equipment manufacturers Carbon Capture, Utilisation and (OEMs) to pilot new low Technology Readiness Level (TRL) technologies Developing value-added products from captured carbon Continuously optimising the energy and carbon intensity of existing operations Scaling up breakthrough technologies like HIsarna and Solar Plant at Noamundi Mine 118th Year | Integrated Report & Annual Accounts 2024-25 C Risk and impact management Tata Steel uses its Enterprise Risk Management process to manage climate change and nature-related risks across the organisation in an integrated manner.",V,0.5481,S,0.45,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[carbon capture|solar plant],,
S0858,tata,2025,BRSR,"In deep engagement with the Dutch Government to replace one blast furnace at Furnace IJmuiden, the Netherlands, with DRI-EAF – Construction of a 3.2 MTPA EAF underway at Port Talbot, UK 118th Year | Integrated Report & Annual Accounts 2024-25 D Metrics and targets Tata Steel reports its ESG metrics in alignment with the Business Responsibility & Sustainability Reporting (BRSR) framework issued by SEBI, the Greenhouse Gas Protocol, International Financial Reporting Standards, S2 (IFRS)",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[blast furnace|eaf|esp],,
S0860,tata,2025,BRSR,"For details, please refer to The environmental metrics Tata Steel’s Integrated Report for include GHG emissions, Non-GHG air FY2024-25.",V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,
S0861,tata,2025,BRSR,"Comparative figures for steelmaking methods at the UK's Tata Steel Limited includes FY2023-24 for Tata Steel Limited have largest steelworks as it transitions its steel plants (TS Jamshedpur, been restated, as applicable, to include to lower emission steel production TS Kalinganagar, TS Meramandali data for these 3 subsidiaries.",V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[jamshedpur|kalinganagar],,
S0863,tata,2025,BRSR,"Million Tonnes 0.66 0.95 Tata Steel Nederland Million Tonnes 6.07 6.45 6.16 4.81 6.75 Tata Steel UK Million Tonnes 3.27 3.40 2.93 2.99 1.07 Tata Steel Thailand Million Tonnes 1.09 1.31 1.13 1.12 1.19 Note 1: The production of Tata Steel UK is lower in FY2024-25 due to closure of its legacy steelmaking assets Note 2: The production of Tata Steel Nederland is lower in FY2023-24 due to relining of Blast Furnace 6 CO emissions– Steel plants (WSA worldsteel user guide V9.5, with slag credit)",V,0.5108,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,
S0864,tata,2025,BRSR,Tata Steel Limited@a Scope 1+1.1 Million Tonnes 29.4 46.2 46.3 49.9 51.5# Scope 2 Million Tonnes 1.0 1.7 1.7 1.9 2.1# Scope 3 Million Tonnes -2.0 -3.2 -3.0 -2.9 -2.7# Scope 1+1.1+2+3 Million Tonnes 28.3 44.7 45.0 48.9 51.0 CO emissions intensity tCO/tcs 2.32 2.43 2.38 2.43 2.46# Scope 1+1.1 Million Tonnes 2.4 2.6 Scope 2 Million Tonnes 0.1 0.1 Scope 3 Million Tonnes -0.7 -0.2 Scope 1+1.1+2+3 Million Tonnes 1.8 2.4 CO emissions intensity tCO,V,0.5174,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=1.00[scope 1|scope 2|scope 3],,
S0865,tata,2025,BRSR,Scope 1+1.1 Million Tonnes 10.9 11.6 10.9 8.6 11.3,V,0.5325,N,0.0,quantifier_count=0.33[million]; verb_strength=0.05[NONE]; vague_adj_ratio=0.00[NONE],,
